resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,rank
22091,898,807,15,11,4,6,6,6,8,56,30.4,5987548,6
22092,898,815,1,6,7,7,7,7,6,56,46.692,6003840,15
22093,898,822,3,17,9,8,8,8,4,56,54.509,6011657,3
22094,898,3,131,9,12,9,9,9,2,56,59.141,6016289,8
22095,898,18,1,5,15,10,10,10,1,56,+1:17.278,6034426,12
22096,898,817,5,19,10,11,11,11,0,56,+1:21.004,6038152,16
22097,898,818,5,18,14,12,12,12,0,56,+1:24.574,6041722,13
22098,898,13,6,4,13,13,13,13,0,56,+1:26.914,6044062,11
22099,898,821,15,12,20,14,14,14,0,56,+1:31.707,6048855,14
22100,898,5,208,7,8,15,15,15,0,56,+1:35.063,6052211,7
22101,898,814,10,14,11,16,16,16,0,56,+1:36.853,6054001,9
22102,898,813,3,16,17,17,17,17,0,55,0,0,17
22103,898,824,206,22,19,18,18,18,0,55,0,0,18
22104,898,823,207,21,18,19,19,19,0,55,0,0,20
22105,898,819,207,20,22,20,20,20,0,55,0,0,21
22106,898,820,206,23,21,21,21,21,0,54,0,0,19
22107,898,16,10,15,16,0,0,22,0,0,0,0,0
22108,899,20,9,1,1,1,1,1,25,71,32:36.3,5556300,3
22109,899,17,9,2,4,2,2,2,18,71,10.452,5566752,1
22110,899,4,6,3,3,3,3,3,15,71,18.913,5575213,2
22111,899,18,1,5,14,4,4,4,12,71,37.36,5593660,7
22112,899,3,131,9,2,5,5,5,10,71,39.048,5595348,6
22113,899,815,1,6,19,6,6,6,8,71,44.051,5600351,5
22114,899,13,6,4,9,7,7,7,6,71,49.11,5605410,8
22115,899,807,15,11,10,8,8,8,4,71,+1:04.252,5620552,12
22116,899,1,131,10,5,9,9,9,2,71,+1:12.903,5629203,10
22117,899,817,5,19,7,10,10,10,1,70,0,0,15
22118,899,814,10,14,12,11,11,11,0,70,0,0,14
22119,899,821,15,12,17,12,12,12,0,70,0,0,9
22120,899,16,10,15,15,13,13,13,0,70,0,0,4
22121,899,5,208,7,11,14,14,14,0,70,0,0,16
22122,899,818,5,18,8,15,15,15,0,70,0,0,11
22123,899,813,3,16,16,16,16,16,0,70,0,0,18
22124,899,824,206,22,21,17,17,17,0,69,0,0,20
22125,899,823,207,21,20,18,18,18,0,69,0,0,19
22126,899,820,206,23,22,19,19,19,0,69,0,0,17
22127,899,819,207,20,18,0,0,20,0,58,0,0,21
22128,899,822,3,17,13,0,0,21,0,45,0,0,13
22129,899,154,208,8,6,0,0,22,0,2,0,0,22
22130,900,3,131,6,3,1,1,1,25,57,32:58.7,5578710,1
22131,900,825,1,20,4,2,2,2,18,57,26.777,5605487,6
22132,900,18,1,22,10,3,3,3,15,57,30.027,5608737,5
22133,900,4,6,14,5,4,4,4,12,57,35.284,5613994,7
22134,900,822,3,77,15,5,5,5,10,57,47.639,5626349,3
22135,900,807,10,27,7,6,6,6,8,57,50.718,5629428,2
22136,900,8,6,7,11,7,7,7,6,57,57.675,5636385,8
22137,900,818,5,25,6,8,8,8,4,57,+1:00.441,5639151,10
22138,900,826,5,26,8,9,9,9,2,57,+1:03.585,5642295,11
22139,900,815,10,11,16,10,10,10,1,57,+1:25.916,5664626,4
22140,900,16,15,99,13,11,11,11,0,56,0,0,9
22141,900,821,15,21,20,12,12,12,0,56,0,0,13
22142,900,820,206,4,17,13,13,13,0,55,0,0,12
22143,900,824,206,17,18,0,0,14,0,49,0,0,16
22144,900,154,208,8,22,0,0,15,0,43,0,0,15
22145,900,813,208,13,21,0,0,16,0,29,0,0,14
22146,900,828,207,9,19,0,0,17,0,27,0,0,18
22147,900,20,9,1,12,0,0,18,0,3,0,0,17
22148,900,1,131,44,1,0,0,19,0,2,0,0,20
22149,900,13,3,19,9,0,0,20,0,0,0,0,19
22150,900,155,207,10,14,0,0,21,0,0,0,0,0
22151,900,817,9,3,2,0,0,22,0,57,24.525,5603235,0
22152,901,1,131,44,1,1,1,1,25,56,40:26.0,6025974,1
22153,901,3,131,6,3,2,2,2,18,56,17.313,6043287,2
22154,901,20,9,1,2,3,3,3,15,56,24.534,6050508,4
22155,901,4,6,14,4,4,4,4,12,56,35.992,6061966,3
22156,901,807,10,27,7,5,5,5,10,56,47.199,6073173,10
22157,901,18,1,22,10,6,6,6,8,56,+1:23.691,6109665,11
22158,901,13,3,19,13,7,7,7,6,56,+1:25.076,6111050,6
22159,901,822,3,77,18,8,8,8,4,56,+1:25.537,6111511,9
22160,901,825,1,20,8,9,9,9,2,55,0,0,8
22161,901,826,5,26,11,10,10,10,1,55,0,0,13
22162,901,154,208,8,15,11,11,11,0,55,0,0,12
22163,901,8,6,7,6,12,12,12,0,55,0,0,7
22164,901,155,207,10,20,13,13,13,0,55,0,0,15
22165,901,828,207,9,22,14,14,14,0,54,0,0,14
22166,901,820,206,4,21,15,15,15,0,54,0,0,18
22167,901,817,9,3,5,0,0,16,0,49,0,0,5
22168,901,821,15,21,12,0,0,17,0,35,0,0,16
22169,901,16,15,99,17,0,0,18,0,32,0,0,17
22170,901,818,5,25,9,0,0,19,0,18,0,0,19
22171,901,824,206,17,19,0,0,20,0,8,0,0,21
22172,901,813,208,13,16,0,0,21,0,7,0,0,20
22173,901,815,10,11,14,0,0,22,0,0,0,0,0
22174,902,1,131,44,2,1,1,1,25,57,39:42.7,5982743,2
22175,902,3,131,6,1,2,2,2,18,57,1.085,5983828,1
22176,902,815,10,11,4,3,3,3,15,57,24.067,6006810,7
22177,902,817,9,3,13,4,4,4,12,57,24.489,6007232,4
22178,902,807,10,27,11,5,5,5,10,57,28.654,6011397,3
22179,902,20,9,1,10,6,6,6,8,57,29.879,6012622,6
22180,902,13,3,19,7,7,7,7,6,57,31.265,6014008,5
22181,902,822,3,77,3,8,8,8,4,57,31.876,6014619,13
22182,902,4,6,14,9,9,9,9,2,57,32.595,6015338,12
22183,902,8,6,7,5,10,10,10,1,57,33.462,6016205,8
22184,902,826,5,26,12,11,11,11,0,57,41.342,6024085,15
22185,902,154,208,8,16,12,12,12,0,57,43.143,6025886,9
22186,902,820,206,4,21,13,13,13,0,57,59.909,6042652,21
22187,902,813,208,13,17,14,14,14,0,57,+1:02.803,6045546,11
22188,902,155,207,10,18,15,15,15,0,57,+1:27.900,6070643,18
22189,902,824,206,17,19,16,16,16,0,56,0,0,22
22190,902,18,1,22,6,17,17,17,0,55,0,0,10
22191,902,825,1,20,8,0,0,18,0,40,0,0,14
22192,902,821,15,21,15,0,0,19,0,39,0,0,16
22193,902,828,207,9,20,0,0,20,0,33,0,0,17
22194,902,818,5,25,14,0,0,21,0,18,0,0,19
22195,902,16,15,99,22,0,0,22,0,17,0,0,20
22196,903,1,131,44,1,1,1,1,25,54,33:28.3,5608338,2
22197,903,3,131,6,4,2,2,2,18,54,18.062,5626400,1
22198,903,4,6,14,5,3,3,3,15,54,23.604,5631942,4
22199,903,817,9,3,2,4,4,4,12,54,27.136,5635474,3
22200,903,20,9,1,3,5,5,5,10,54,47.778,5656116,5
22201,903,807,10,27,8,6,6,6,8,54,54.295,5662633,10
22202,903,822,3,77,7,7,7,7,6,54,55.697,5664035,11
22203,903,8,6,7,11,8,8,8,4,54,+1:16.335,5684673,8
22204,903,815,10,11,16,9,9,9,2,54,+1:22.647,5690985,6
22205,903,826,5,26,13,10,10,10,1,53,0,0,17
22206,903,18,1,22,12,11,11,11,0,53,0,0,18
22207,903,818,5,25,9,12,12,12,0,53,0,0,14
22208,903,825,1,20,15,13,13,13,0,53,0,0,12
22209,903,813,208,13,22,14,14,14,0,53,0,0,15
22210,903,13,3,19,6,15,15,15,0,53,0,0,9
22211,903,821,15,21,17,16,16,16,0,53,0,0,7
22212,903,824,206,17,19,17,17,17,0,53,0,0,21
22213,903,155,207,10,18,18,18,18,0,53,0,0,16
22214,903,820,206,4,21,19,19,19,0,52,0,0,13
22215,903,828,207,9,20,20,20,20,0,52,0,0,19
22216,903,154,208,8,10,0,0,21,0,28,0,0,20
22217,903,16,15,99,14,0,0,22,0,5,0,0,22
22218,904,1,131,44,1,1,1,1,25,66,41:05.2,6065155,3
22219,904,3,131,6,2,2,2,2,18,66,0.636,6065791,2
22220,904,817,9,3,3,3,3,3,15,66,49.014,6114169,5
22221,904,20,9,1,15,4,4,4,12,66,+1:16.702,6141857,1
22222,904,822,3,77,4,5,5,5,10,66,+1:19.293,6144448,8
22223,904,4,6,14,7,6,6,6,8,66,+1:27.743,6152898,4
22224,904,8,6,7,6,7,7,7,6,65,0,0,11
22225,904,154,208,8,5,8,8,8,4,65,0,0,14
22226,904,815,10,11,11,9,9,9,2,65,0,0,13
22227,904,807,10,27,10,10,10,10,1,65,0,0,16
22228,904,18,1,22,8,11,11,11,0,65,0,0,10
22229,904,825,1,20,14,12,12,12,0,65,0,0,7
22230,904,13,3,19,9,13,13,13,0,65,0,0,9
22231,904,826,5,26,12,14,14,14,0,65,0,0,6
22232,904,813,208,13,22,15,15,15,0,65,0,0,15
22233,904,821,15,21,13,16,16,16,0,65,0,0,12
22234,904,16,15,99,16,17,17,17,0,65,0,0,17
22235,904,824,206,17,18,18,18,18,0,64,0,0,20
22236,904,820,206,4,17,19,19,19,0,64,0,0,18
22237,904,828,207,9,19,20,20,20,0,64,0,0,22
22238,904,155,207,10,20,0,0,21,0,34,0,0,21
22239,904,818,5,25,21,0,0,22,0,24,0,0,19
22240,905,3,131,6,1,1,1,1,25,78,49:27.7,6567661,4
22241,905,1,131,44,2,2,2,2,18,78,9.21,6576871,3
22242,905,817,9,3,3,3,3,3,15,78,9.614,6577275,2
22243,905,4,6,14,5,4,4,4,12,78,32.452,6600113,5
22244,905,807,10,27,11,5,5,5,10,77,0,0,9
22245,905,18,1,22,12,6,6,6,8,77,0,0,12
22246,905,13,3,19,16,7,7,7,6,77,0,0,6
22247,905,154,208,8,14,8,8,8,4,77,0,0,11
22248,905,824,206,17,21,9,9,9,2,77,0,0,16
22249,905,825,1,20,8,10,10,10,1,77,0,0,8
22250,905,828,207,9,22,11,11,11,0,77,0,0,10
22251,905,8,6,7,6,12,12,12,0,77,0,0,1
22252,905,155,207,10,20,13,13,13,0,75,0,0,19
22253,905,820,206,4,19,14,14,14,0,75,0,0,7
22254,905,821,15,21,17,0,0,15,0,59,0,0,15
22255,905,822,3,77,13,0,0,16,0,55,0,0,14
22256,905,818,5,25,7,0,0,17,0,50,0,0,13
22257,905,16,15,99,18,0,0,18,0,23,0,0,17
22258,905,826,5,26,9,0,0,19,0,10,0,0,18
22259,905,20,9,1,4,0,0,20,0,5,0,0,20
22260,905,815,10,11,10,0,0,21,0,0,0,0,0
22261,905,813,208,13,15,0,0,22,0,0,0,0,0
22262,906,817,9,3,6,1,1,1,25,70,39:12.8,5952830,4
22263,906,3,131,6,1,2,2,2,18,70,4.236,5957066,7
22264,906,20,9,1,3,3,3,3,15,70,5.247,5958077,10
22265,906,18,1,22,9,4,4,4,12,70,11.755,5964585,5
22266,906,807,10,27,11,5,5,5,10,70,12.843,5965673,8
22267,906,4,6,14,7,6,6,6,8,70,14.869,5967699,3
22268,906,822,3,77,4,7,7,7,6,70,23.578,5976408,11
22269,906,818,5,25,8,8,8,8,4,70,28.026,5980856,12
22270,906,825,1,20,12,9,9,9,2,70,29.254,5982084,6
22271,906,8,6,7,10,10,10,10,1,70,53.678,6006508,2
22272,906,815,10,11,13,11,11,11,0,69,0,0,13
22273,906,13,3,19,5,12,12,12,0,69,0,0,1
22274,906,16,15,99,16,13,13,13,0,69,0,0,17
22275,906,821,15,21,22,14,14,14,0,64,0,0,16
22276,906,154,208,8,14,0,0,15,0,59,0,0,14
22277,906,826,5,26,15,0,0,16,0,47,0,0,15
22278,906,1,131,44,2,0,0,17,0,46,0,0,9
22279,906,155,207,10,21,0,0,18,0,23,0,0,19
22280,906,813,208,13,17,0,0,19,0,21,0,0,18
22281,906,828,207,9,20,0,0,20,0,7,0,0,20
22282,906,820,206,4,18,0,0,21,0,0,0,0,0
22283,906,824,206,17,19,0,0,22,0,0,0,0,0
22284,907,3,131,6,3,1,1,1,25,71,27:55.0,5274976,6
22285,907,1,131,44,9,2,2,2,18,71,1.932,5276908,2
22286,907,822,3,77,2,3,3,3,15,71,8.172,5283148,3
22287,907,13,3,19,1,4,4,4,12,71,17.358,5292334,4
22288,907,4,6,14,4,5,5,5,10,71,18.553,5293529,5
22289,907,815,10,11,15,6,6,6,8,71,28.546,5303522,1
22290,907,825,1,20,6,7,7,7,6,71,32.031,5307007,7
22291,907,817,9,3,5,8,8,8,4,71,43.522,5318498,10
22292,907,807,10,27,10,9,9,9,2,71,44.137,5319113,11
22293,907,8,6,7,8,10,10,10,1,71,47.777,5322753,9
22294,907,18,1,22,11,11,11,11,0,71,50.966,5325942,8
22295,907,813,208,13,13,12,12,12,0,70,0,0,12
22296,907,16,15,99,16,13,13,13,0,70,0,0,14
22297,907,154,208,8,22,14,14,14,0,70,0,0,15
22298,907,824,206,17,18,15,15,15,0,69,0,0,19
22299,907,155,207,10,19,16,16,16,0,69,0,0,22
22300,907,820,206,4,21,17,17,17,0,69,0,0,21
22301,907,828,207,9,20,18,18,18,0,69,0,0,20
22302,907,821,15,21,17,19,19,19,0,69,0,0,16
22303,907,818,5,25,14,0,0,20,0,59,0,0,13
22304,907,20,9,1,12,0,0,21,0,34,0,0,17
22305,907,826,5,26,7,0,0,22,0,24,0,0,18
22306,908,1,131,44,6,1,1,1,25,52,26:52.1,8812094,1
22307,908,822,3,77,14,2,2,2,18,52,30.135,8842229,4
22308,908,817,9,3,8,3,3,3,15,52,46.495,8858589,7
22309,908,18,1,22,3,4,4,4,12,52,47.39,8859484,5
22310,908,20,9,1,2,5,5,5,10,52,53.864,8865958,2
22311,908,4,6,14,16,6,6,6,8,52,59.946,8872040,8
22312,908,825,1,20,5,7,7,7,6,52,+1:02.563,8874657,10
22313,908,807,10,27,4,8,8,8,4,52,+1:28.692,8900786,9
22314,908,826,5,26,9,9,9,9,2,52,+1:29.340,8901434,6
22315,908,818,5,25,10,10,10,10,1,51,0,0,13
22316,908,815,10,11,7,11,11,11,0,51,0,0,11
22317,908,154,208,8,11,12,12,12,0,51,0,0,12
22318,908,16,15,99,13,13,13,13,0,51,0,0,15
22319,908,824,206,17,12,14,14,14,0,51,0,0,14
22320,908,155,207,10,22,15,15,15,0,50,0,0,18
22321,908,820,206,4,17,16,16,16,0,50,0,0,17
22322,908,813,208,13,20,17,17,17,0,49,0,0,16
22323,908,3,131,6,1,0,0,18,0,28,0,0,3
22324,908,828,207,9,21,0,0,19,0,11,0,0,20
22325,908,821,15,21,19,0,0,20,0,9,0,0,19
22326,908,13,3,19,15,0,0,21,0,0,0,0,0
22327,908,8,6,7,18,0,0,22,0,0,0,0,0
22328,909,3,131,6,1,1,1,1,25,67,33:42.9,5622914,6
22329,909,822,3,77,2,2,2,2,18,67,20.789,5643703,9
22330,909,1,131,44,20,3,3,3,15,67,22.53,5645444,1
22331,909,20,9,1,6,4,4,4,12,67,44.014,5666928,10
22332,909,4,6,14,7,5,5,5,10,67,52.467,5675381,3
22333,909,817,9,3,5,6,6,6,8,67,52.549,5675463,5
22334,909,807,10,27,9,7,7,7,6,67,+1:04.178,5687092,13
22335,909,18,1,22,11,8,8,8,4,67,+1:24.711,5707625,8
22336,909,825,1,20,4,9,9,9,2,66,0,0,2
22337,909,815,10,11,10,10,10,10,1,66,0,0,4
22338,909,8,6,7,12,11,11,11,0,66,0,0,7
22339,909,813,208,13,18,12,12,12,0,66,0,0,15
22340,909,818,5,25,13,13,13,13,0,66,0,0,11
22341,909,821,15,21,16,14,14,14,0,66,0,0,12
22342,909,824,206,17,17,15,15,15,0,66,0,0,16
22343,909,155,207,10,19,16,16,16,0,65,0,0,18
22344,909,820,206,4,21,17,17,17,0,65,0,0,19
22345,909,828,207,9,22,18,18,18,0,65,0,0,20
22346,909,16,15,99,15,0,0,19,0,47,0,0,17
22347,909,826,5,26,8,0,0,20,0,44,0,0,14
22348,909,154,208,8,14,0,0,21,0,26,0,0,21
22349,909,13,3,19,3,0,0,22,0,0,0,0,0
22350,910,817,9,3,4,1,1,1,25,70,53:05.1,6785058,2
22351,910,4,6,14,5,2,2,2,18,70,5.225,6790283,5
22352,910,1,131,44,22,3,3,3,15,70,5.857,6790915,4
22353,910,3,131,6,1,4,4,4,12,70,+6.361s,6791419,1
22354,910,13,3,19,6,5,5,5,10,70,29.841,6814899,7
22355,910,8,6,7,16,6,6,6,8,70,31.491,6816549,6
22356,910,20,9,1,2,7,7,7,6,70,40.964,6826022,9
22357,910,822,3,77,3,8,8,8,4,70,41.344,6826402,3
22358,910,818,5,25,8,9,9,9,2,70,58.527,6843585,11
22359,910,18,1,22,7,10,10,10,1,70,+1:07.280,6852338,13
22360,910,16,15,99,11,11,11,11,0,70,+1:08.169,6853227,8
22361,910,825,1,20,21,12,12,12,0,70,+1:18.465,6863523,10
22362,910,813,208,13,20,13,13,13,0,70,+1:24.024,6869082,12
22363,910,826,5,26,10,14,14,14,0,69,0,0,14
22364,910,824,206,17,15,15,15,15,0,69,0,0,16
22365,910,820,206,4,18,16,16,16,0,69,0,0,15
22366,910,821,15,21,13,0,0,17,0,33,0,0,18
22367,910,155,207,10,17,0,0,18,0,26,0,0,19
22368,910,815,10,11,12,0,0,19,0,23,0,0,17
22369,910,807,10,27,9,0,0,20,0,16,0,0,20
22370,910,154,208,8,14,0,0,21,0,11,0,0,21
22371,910,828,207,9,19,0,0,22,0,8,0,0,22
22373,911,817,9,3,5,1,1,1,25,44,24:36.6,5076556,6
22374,911,3,131,6,1,2,2,2,18,44,3.383,5079939,1
22375,911,822,3,77,6,3,3,3,15,44,28.032,5104588,4
22376,911,8,6,7,8,4,4,4,12,44,36.815,5113371,13
22377,911,20,9,1,3,5,5,5,10,44,52.196,5128752,5
22378,911,18,1,22,10,6,6,6,8,44,54.58,5131136,8
22379,911,4,6,14,4,7,7,7,6,44,+1:01.162,5137718,11
22380,911,815,10,11,13,8,8,8,4,44,+1:04.293,5140849,16
22381,911,826,5,26,11,9,9,9,2,44,+1:05.347,5141903,14
22382,911,807,10,27,18,10,10,10,1,44,+1:05.697,5142253,9
22383,911,818,5,25,12,11,11,11,0,44,+1:11.920,5148476,7
22384,911,825,1,20,7,12,12,12,0,44,+1:14.262,5150818,15
22385,911,13,3,19,9,13,13,13,0,44,+1:15.975,5152531,3
22386,911,16,15,99,14,14,14,14,0,44,+1:22.447,5159003,2
22387,911,821,15,21,20,15,15,15,0,44,+1:30.825,5167381,12
22388,911,820,206,4,19,16,16,16,0,43,0,0,17
22389,911,828,207,9,22,17,17,17,0,43,0,0,19
22390,911,824,206,17,16,18,18,18,0,39,0,0,20
22391,911,1,131,44,2,0,0,19,0,38,0,0,10
22392,911,154,208,8,15,0,0,20,0,33,0,0,18
22393,911,813,208,13,17,0,0,21,0,1,0,0,0
22394,911,827,207,45,21,0,0,22,0,1,0,0,0
22395,912,1,131,44,1,1,1,1,25,53,19:10.2,4750236,1
22396,912,3,131,6,2,2,2,2,18,53,3.175,4753411,2
22397,912,13,3,19,4,3,3,3,15,53,25.026,4775262,3
22398,912,822,3,77,3,4,4,4,12,53,40.786,4791022,5
22399,912,817,9,3,9,5,5,5,10,53,50.309,4800545,6
22400,912,20,9,1,8,6,6,6,8,53,59.965,4810201,10
22401,912,815,10,11,10,7,7,7,6,53,+1:02.518,4812754,8
22402,912,18,1,22,6,8,8,8,4,53,+1:03.063,4813299,11
22403,912,8,6,7,11,9,9,9,2,53,+1:03.535,4813771,7
22404,912,825,1,20,5,10,10,10,1,53,+1:06.171,4816407,12
22405,912,826,5,26,21,11,11,11,0,53,+1:11.184,4821420,4
22406,912,807,10,27,13,12,12,12,0,53,+1:12.606,4822842,13
22407,912,818,5,25,12,13,13,13,0,53,+1:13.093,4823329,9
22408,912,813,208,13,16,14,14,14,0,52,0,0,17
22409,912,16,15,99,14,15,15,15,0,52,0,0,14
22410,912,154,208,8,17,16,16,16,0,52,0,0,18
22411,912,155,207,10,18,17,17,17,0,52,0,0,21
22412,912,824,206,17,19,18,18,18,0,52,0,0,20
22413,912,821,15,21,15,19,19,19,0,51,0,0,15
22414,912,828,207,9,22,20,20,20,0,51,0,0,19
22415,912,4,6,14,7,0,0,21,0,28,0,0,16
22416,912,820,206,4,20,0,0,22,0,5,0,0,22
22417,913,1,131,44,1,1,1,1,25,60,00:04.8,7204795,1
22418,913,20,9,1,4,2,2,2,18,60,13.534,7218329,8
22419,913,817,9,3,3,3,3,3,15,60,14.273,7219068,9
22420,913,4,6,14,5,4,4,4,12,60,15.389,7220184,6
22421,913,13,3,19,6,5,5,5,10,60,42.161,7246956,13
22422,913,818,5,25,12,6,6,6,8,60,56.801,7261596,4
22423,913,815,10,11,15,7,7,7,6,60,59.038,7263833,5
22424,913,8,6,7,7,8,8,8,4,60,+1:00.641,7265436,11
22425,913,807,10,27,13,9,9,9,2,60,+1:01.661,7266456,10
22426,913,825,1,20,9,10,10,10,1,60,+1:02.230,7267025,2
22427,913,822,3,77,8,11,11,11,0,60,+1:05.065,7269860,7
22428,913,813,208,13,18,12,12,12,0,60,+1:06.915,7271710,12
22429,913,154,208,8,16,13,13,13,0,60,+1:08.029,7272824,15
22430,913,826,5,26,10,14,14,14,0,60,+1:12.008,7276803,3
22431,913,828,207,9,22,15,15,15,0,60,+1:34.188,7298983,19
22432,913,824,206,17,19,16,16,16,0,60,+1:34.543,7299338,14
22433,913,820,206,4,21,17,17,17,0,59,0,0,17
22434,913,18,1,22,11,0,0,18,0,52,0,0,16
22435,913,16,15,99,17,0,0,19,0,40,0,0,18
22436,913,821,15,21,14,0,0,20,0,17,0,0,20
22437,913,3,131,6,2,0,0,21,0,13,0,0,21
22438,913,155,207,10,20,0,0,22,0,0,0,0,0
22439,914,1,131,44,2,1,1,1,25,44,51:43.0,6703021,1
22440,914,3,131,6,1,2,2,2,18,44,9.18,6712201,6
22441,914,20,9,1,9,3,3,3,15,44,29.122,6732143,3
22442,914,817,9,3,6,4,4,4,12,44,38.818,6741839,4
22443,914,18,1,22,8,5,5,5,10,44,+1:07.550,6770571,2
22444,914,822,3,77,3,6,6,6,8,44,+1:53.773,6816794,13
22445,914,13,3,19,4,7,7,7,6,44,+1:55.126,6818147,8
22446,914,807,10,27,13,8,8,8,4,44,+1:55.948,6818969,7
22447,914,818,5,25,20,9,9,9,2,44,+2:07.638,6830659,11
22448,914,815,10,11,11,10,10,10,1,43,0,0,10
22449,914,826,5,26,12,11,11,11,0,43,0,0,12
22450,914,8,6,7,10,12,12,12,0,43,0,0,5
22451,914,821,15,21,15,13,13,13,0,43,0,0,17
22452,914,825,1,20,7,14,14,14,0,43,0,0,9
22453,914,154,208,8,16,15,15,15,0,43,0,0,16
22454,914,813,208,13,22,16,16,16,0,43,0,0,15
22455,914,828,207,9,17,17,17,17,0,43,0,0,14
22456,914,820,206,4,21,18,18,18,0,43,0,0,21
22457,914,155,207,10,19,19,19,19,0,43,0,0,18
22458,914,824,206,17,18,20,20,20,0,41,0,0,20
22459,914,16,15,99,14,21,21,21,0,40,0,0,19
22460,914,4,6,14,5,0,0,22,0,2,0,0,0
22461,915,1,131,44,1,1,1,1,25,53,31:50.7,5510744,3
22462,915,3,131,6,2,2,2,2,18,53,13.657,5524401,2
22463,915,822,3,77,3,3,3,3,15,53,17.425,5528169,1
22464,915,18,1,22,4,4,4,4,12,53,30.234,5540978,4
22465,915,825,1,20,11,5,5,5,10,53,53.616,5564360,14
22466,915,4,6,14,7,6,6,6,8,53,+1:00.016,5570760,6
22467,915,817,9,3,6,7,7,7,6,53,+1:01.812,5572556,13
22468,915,20,9,1,10,8,8,8,4,53,+1:06.185,5576929,8
22469,915,8,6,7,8,9,9,9,2,53,+1:18.877,5589621,11
22470,915,815,10,11,12,10,10,10,1,53,+1:20.067,5590811,12
22471,915,13,3,19,18,11,11,11,0,53,+1:20.877,5591621,10
22472,915,807,10,27,17,12,12,12,0,53,+1:21.309,5592053,9
22473,915,818,5,25,9,13,13,13,0,53,+1:37.295,5608039,7
22474,915,826,5,26,5,14,14,14,0,52,0,0,5
22475,915,821,15,21,13,15,15,15,0,52,0,0,18
22476,915,16,15,99,14,16,16,16,0,52,0,0,15
22477,915,154,208,8,15,17,17,17,0,52,0,0,19
22478,915,813,208,13,21,18,18,18,0,52,0,0,17
22479,915,828,207,9,16,19,19,19,0,51,0,0,16
22480,915,155,207,10,19,0,0,20,0,21,0,0,20
22481,915,820,206,4,20,0,0,21,0,9,0,0,21
22482,916,1,131,44,2,1,1,1,25,56,40:04.8,6004785,4
22483,916,3,131,6,1,2,2,2,18,56,4.314,6009099,5
22484,916,817,9,3,5,3,3,3,15,56,25.56,6030345,7
22485,916,13,3,19,4,4,4,4,12,56,26.924,6031709,9
22486,916,822,3,77,3,5,5,5,10,56,30.992,6035777,6
22487,916,4,6,14,6,6,6,6,8,56,+1:35.231,6100016,2
22488,916,20,9,1,18,7,7,7,6,56,+1:35.734,6100519,1
22489,916,825,1,20,7,8,8,8,4,56,+1:40.682,6105467,14
22490,916,818,5,25,14,10,10,10,1,56,+1:48.863,6113648,12
22491,916,813,208,13,10,9,9,9,2,56,+1:47.870,6112655,11
22492,916,154,208,8,16,11,11,11,0,55,0,0,15
22493,916,18,1,22,12,12,12,12,0,55,0,0,13
22494,916,8,6,7,8,13,13,13,0,55,0,0,8
22495,916,821,15,21,15,14,14,14,0,55,0,0,10
22496,916,826,5,26,17,15,15,15,0,55,0,0,3
22497,916,807,10,27,13,0,0,16,0,16,0,0,16
22498,916,815,10,11,11,0,0,17,0,1,0,0,0
22499,916,16,15,99,9,0,0,18,0,0,0,0,0
22500,917,3,131,6,1,1,1,1,25,71,30:02.6,5402555,2
22501,917,1,131,44,2,2,2,2,18,71,1.457,5404012,1
22502,917,13,3,19,3,3,3,3,15,71,41.031,5443586,7
22503,917,18,1,22,5,4,4,4,12,71,48.658,5451213,4
22504,917,20,9,1,6,5,5,5,10,71,51.42,5453975,5
22505,917,4,6,14,8,6,6,6,8,71,+1:01.906,5464461,10
22506,917,8,6,7,10,7,7,7,6,71,+1:03.730,5466285,17
22507,917,807,10,27,12,8,8,8,4,71,+1:03.934,5466489,3
22508,917,825,1,20,7,9,9,9,2,71,+1:10.085,5472640,11
22509,917,822,3,77,4,10,10,10,1,70,0,0,9
22510,917,826,5,26,17,11,11,11,0,70,0,0,8
22511,917,813,208,13,16,12,12,12,0,70,0,0,14
22512,917,818,5,25,15,13,13,13,0,70,0,0,13
22513,917,821,15,21,11,14,14,14,0,70,0,0,16
22514,917,815,10,11,18,15,15,15,0,70,0,0,12
22515,917,16,15,99,13,16,16,16,0,70,0,0,15
22516,917,154,208,8,14,17,17,17,0,63,0,0,6
22517,917,817,9,3,9,0,0,18,0,39,0,0,18
22518,918,1,131,44,2,1,1,1,50,55,39:02.6,5942619,4
22519,918,13,3,19,4,2,2,2,36,55,2.576,5945195,2
22520,918,822,3,77,3,3,3,3,30,55,28.88,5971499,6
22521,918,817,9,3,20,4,4,4,24,55,37.237,5979856,1
22522,918,18,1,22,6,5,5,5,20,55,+1:00.334,6002953,9
22523,918,807,10,27,12,6,6,6,16,55,+1:02.148,6004767,7
22524,918,815,10,11,11,7,7,7,12,55,+1:11.060,6013679,8
22525,918,20,9,1,19,8,8,8,8,55,+1:12.045,6014664,3
22526,918,4,6,14,8,9,9,9,4,55,+1:25.813,6028432,12
22527,918,8,6,7,7,10,10,10,2,55,+1:27.820,6030439,16
22528,918,825,1,20,9,11,11,11,0,55,+1:30.376,6032995,10
22529,918,818,5,25,10,12,12,12,0,55,+1:31.947,6034566,5
22530,918,154,208,8,18,13,13,13,0,54,0,0,17
22531,918,3,131,6,1,14,14,14,0,54,0,0,11
